Date ,Forecast
2023-09-01,328.9081129067168
2023-09-02,336.0602153368343
2023-09-03,334.4399065224702
2023-09-04,332.33836803910054
2023-09-05,330.2859688916889
2023-09-06,330.0877227195075
2023-09-07,336.33909535594717
2023-09-08,334.6508060840997
2023-09-09,328.78737875056737
2023-09-10,333.414083036555
2023-09-11,333.98582649108005
2023-09-12,331.53446787810213
2023-09-13,332.2147159475846
2023-09-14,332.1369464384025
2023-09-15,331.14958414043593
2023-09-16,325.19545122069553
2023-09-17,326.61066045712516
2023-09-18,324.6615664746265
2023-09-19,327.1641440201435
2023-09-20,329.22569452556246
2023-09-21,332.5539036913617
2023-09-22,334.3887278670908
2023-09-23,336.1333214815986
2023-09-24,343.09338100350993
2023-09-25,344.0101115029875
2023-09-26,341.89587590252415
2023-09-27,341.56874512212573
2023-09-28,334.77164103390066
2023-09-29,331.4260703388007
2023-09-30,334.3447680126488
2023-10-01,335.8833463771001
2023-10-02,338.267937126397
2023-10-03,344.29231313664
2023-10-04,343.92454842059203
2023-10-05,342.8598905264243
2023-10-06,343.8913483703736
2023-10-07,342.9795675738888
2023-10-08,343.9899644713548
2023-10-09,345.67011822158105
2023-10-10,345.47110225167006
2023-10-11,346.3770299042983
2023-10-12,346.5062297535156
2023-10-13,345.6216690815088
2023-10-14,344.7767808906175
2023-10-15,347.4561538379999
2023-10-16,349.9648415437386
2023-10-17,349.68915306092
2023-10-18,346.9798353604375
2023-10-19,345.0702846003575
2023-10-20,349.50132223944695
2023-10-21,351.5128596918726
2023-10-22,355.5037267987346
2023-10-23,354.2506893019353
2023-10-24,354.2941675791397
2023-10-25,353.22822082509094
2023-10-26,353.25240897542864
2023-10-27,365.0844471298591
2023-10-28,358.8330912100925
2023-10-29,355.8630293368311
2023-10-30,355.19969861779873
2023-10-31,357.0040439315772
2023-11-01,355.2419710544402
2023-11-02,356.0678194930311
2023-11-03,354.1322146164926
2023-11-04,354.3176184378452
2023-11-05,347.809694147476
2023-11-06,347.44363423357885
2023-11-07,347.2420702840334
2023-11-08,349.0211031109604
2023-11-09,347.98465988316735
2023-11-10,345.7782771045914
2023-11-11,340.2264675949301
2023-11-12,351.3339964775094
2023-11-13,350.981067309466
2023-11-14,354.4945451545849
2023-11-15,352.6690930971102
2023-11-16,351.8288523514286
2023-11-17,352.8709391124795
2023-11-18,352.98955352364123
2023-11-19,349.01055300684027
2023-11-20,348.8041082709932
2023-11-21,348.77428953136814
2023-11-22,349.20066798582076
2023-11-23,349.9810669112879
2023-11-24,350.69916620836926
2023-11-25,349.5905129873441
2023-11-26,346.508693757885
2023-11-27,347.2012010139521
2023-11-28,347.3005493897284
2023-11-29,349.00618527088375
2023-11-30,353.3129040822651
2023-12-01,351.6958304477187
2023-12-02,357.2032397617166
2023-12-03,351.82755358365375
2023-12-04,352.75647122583507
2023-12-05,353.4390644580296
2023-12-06,355.8312360676202
2023-12-07,353.9648891934669
2023-12-08,358.68775629510316
2023-12-09,359.6317080780862
2023-12-10,356.9253978732026
2023-12-11,364.7321459427012
2023-12-12,364.26903170128816
2023-12-13,363.1806499056122
2023-12-14,362.11771725547015
2023-12-15,362.0150460331385
2023-12-16,370.6569846834428
2023-12-17,368.36524270048807
2023-12-18,362.2624165065784
2023-12-19,368.6696674168098
2023-12-20,368.9657719957296
2023-12-21,367.69621918470483
2023-12-22,368.516157347183
2023-12-23,368.52891196376794
2023-12-24,366.2434226426992
2023-12-25,359.44278203863894
2023-12-26,360.6819230359074
2023-12-27,359.67249188563335
2023-12-28,360.9685708603285
2023-12-29,363.7669904925757
2023-12-30,368.3302450961257
2023-12-31,369.2178228761616
2024-01-01,371.6351452190271
2024-01-02,381.9120403646828
2024-01-03,382.3868129158723
2024-01-04,381.29185531337123
2024-01-05,381.12243505815894
2024-01-06,371.8121814858485
2024-01-07,368.66213738487215
2024-01-08,369.08899364997785
2024-01-09,370.0015243046921
2024-01-10,371.23649819749005
2024-01-11,374.35650824334095
2024-01-12,373.85749825115596
2024-01-13,372.4094040412105
2024-01-14,374.2934802535839
2024-01-15,373.8453762604339
2024-01-16,375.83424962786165
2024-01-17,376.7043972697696
2024-01-18,376.60132737101964
2024-01-19,377.7647325691384
2024-01-20,377.83164486458537
2024-01-21,375.3969132655127
2024-01-22,376.0247939176622
2024-01-23,378.3862816030752
2024-01-24,379.68552501525573
2024-01-25,379.5427466039386
2024-01-26,375.86407419750896
2024-01-27,373.1684799914287
2024-01-28,378.1341510151781
2024-01-29,380.60294451154795
2024-01-30,386.5410871670378
2024-01-31,385.8921420196576
2024-02-01,385.9146593162911
2024-02-02,384.4417924902701
2024-02-03,384.5266348317564
2024-02-04,398.32948908860465
2024-02-05,391.14832928300285
2024-02-06,387.4792487995793
2024-02-07,387.13571139361665
2024-02-08,388.0701775517052
2024-02-09,385.56666636066416
2024-02-10,386.60182029682034
2024-02-11,382.8658546732546
2024-02-12,382.49905659542884
2024-02-13,375.8455008889213
2024-02-14,375.6559193278102
2024-02-15,375.55152983645144
2024-02-16,378.0397194266594
2024-02-17,376.6689108338647
2024-02-18,374.77415072606385
2024-02-19,368.2204406515307
2024-02-20,376.80776546009025
2024-02-21,376.62498428111064
2024-02-22,378.4446061231083
2024-02-23,375.80702950678483
2024-02-24,374.6921064731242
2024-02-25,374.995570572554
2024-02-26,374.840054627338
2024-02-27,370.00243003514595
2024-02-28,369.89551279613886
2024-02-29,369.8800697416172
